fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Type,tS1,tS2,tS3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
7.1,0.12,0.32,9.6,0.054,64,162,0.9962,3.4,0.41,9.4,5,White,0.52666057,13.15704872,-13.65937269,-2.152344499,-0.757913364,1.100740367,0.803253984,0.989424102,-0.950090653,-0.618819709,0.470840318,0.661402175,0.831230998,0.03065799
6,0.21,0.24,12.1,0.05,55,164,0.997,3.34,0.39,9.4,5,White,6.426414108,12.85177589,-9.287727604,-2.020583863,-1.124699514,1.515791209,0.552473631,0.199266826,-0.548204747,-0.386373385,0.299936054,0.733760939,0.489979939,0.023345505
7.5,0.305,0.4,18.9,0.059,44,170,1,2.99,0.46,9,5,White,18.34414974,16.69891027,-6.517278124,-2.9625191,-2.555662386,-0.077248253,-0.516727524,-1.165595865,0.242735637,0.502067647,0.044625099,0.61491929,0.136794352,0.180407171
7.4,0.25,0.37,13.5,0.06,52,192,0.9975,3,0.44,9.1,5,White,4.716901899,-4.557382878,9.68934521,-2.907007389,-1.659941217,0.154456473,-0.584172284,-0.004024314,0.44536294,0.120984379,-0.104894708,0.344186792,0.092686523,0.021924273
7.3,0.13,0.32,14.4,0.051,34,109,0.9974,3.2,0.35,9.2,6,White,-16.57942628,-26.05838353,-4.205894171,-1.881912855,-0.813011139,0.299007812,-0.125874888,-1.4050933,-0.675673841,-1.136905704,0.183814826,0.655243303,0.428576136,0.295394456
7.1,0.12,0.32,9.6,0.054,64,162,0.9962,3.4,0.41,9.4,5,White,0.52666079,13.1575724,-13.65945654,-2.152344499,-0.757913364,1.100740367,0.803253984,0.989424102,-0.950090653,-0.618819709,0.470840318,0.661402175,0.831230998,0.03065799
7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1,6,White,1.013272383,13.9833085,-8.025265475,-2.84550258,-1.629598431,-0.063245885,1.284456779,-0.768116354,0.04494513,0.181188571,-0.423455091,0.150677356,0.51072966,0.268776294
7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1,6,White,1.013261657,13.98303698,-8.025136912,-2.84550258,-1.629598431,-0.063245885,1.284456779,-0.768116354,0.04494513,0.181188571,-0.423455091,0.150677356,0.51072966,0.268776294
6.9,0.33,0.28,1.3,0.051,37,187,0.9927,3.27,0.6,10.3,5,White,12.94251554,1.078819396,15.42186292,-0.1876802,0.138337634,0.61773179,0.088723236,1.706121355,-0.090131298,0.393094797,-0.500594383,-0.098535573,-0.669665126,-0.113083904
6.5,0.17,0.54,8.5,0.082,64,163,0.9959,2.89,0.39,8.8,6,White,0.537235333,13.14360341,-13.72765479,-3.118563888,-0.828989056,-1.297496907,-0.890504789,0.544227164,0.885701974,-0.932506637,0.42896023,-0.556692603,0.736235346,0.130014616
7.2,0.27,0.46,18.75,0.052,45,255,1,3.04,0.52,8.9,5,White,-11.35544846,3.772912762,29.98841738,-3.756139104,-2.553393572,-0.197769595,0.053713546,-0.518857159,-0.048178261,0.852302636,-0.024078057,0.453513953,-0.919693939,-0.032535221
7.2,0.31,0.5,13.3,0.056,68,195,0.9982,3.01,0.47,9.2,5,White,-7.480505831,0.753037773,4.702079236,-3.330003707,-1.824094045,-0.296506302,-0.224470319,0.380630115,0.444492229,0.719174772,0.422692234,-0.174779997,0.618741023,0.044976992
6.7,0.41,0.34,9.2,0.049,29,150,0.9968,3.22,0.51,9.1,5,White,25.31799812,-9.15773536,-7.315634985,-0.779871686,-1.531817424,0.578521554,-0.319766637,-0.088388337,-0.458967527,0.324151073,-0.036934162,-0.226147054,-0.381829988,0.28573726
6.7,0.41,0.34,9.2,0.049,29,150,0.9968,3.22,0.51,9.1,5,White,25.31879581,-9.157475667,-7.315798941,-0.779871686,-1.531817424,0.578521554,-0.319766637,-0.088388337,-0.458967527,0.324151073,-0.036934162,-0.226147054,-0.381829988,0.28573726
5.5,0.485,0,1.5,0.065,8,103,0.994,3.63,0.4,9.7,4,White,-19.9826236,-4.56112659,15.39131372,2.268397278,-0.911296513,3.244056234,-0.28446254,0.884238105,-1.247842213,-0.533374281,0.246286357,0.659884816,-0.674262663,0.066657739
6,0.31,0.24,3.3,0.041,25,143,0.9914,3.31,0.44,11.3,6,White,19.33807297,-11.93075164,2.259583483,0.236167895,1.458594851,0.845237507,0.018567549,0.278230347,-0.078337511,-0.116337862,0.163043804,0.207193292,-0.622681267,0.021094238
7,0.14,0.4,1.7,0.035,16,85,0.9911,3.19,0.42,11.8,6,White,-31.06110474,1.567547514,1.778882719,0.280173561,2.184855737,-0.499456483,-1.018812978,-0.00331521,-0.77047481,-0.270887017,0.063728361,0.418935052,0.023026344,-0.134584398
7.2,0.31,0.5,13.3,0.056,68,195,0.9982,3.01,0.47,9.2,5,White,-7.480507043,0.753029294,4.702075203,-3.330003707,-1.824094045,-0.296506302,-0.224470319,0.380630115,0.444492229,0.719174772,0.422692234,-0.174779997,0.618741023,0.044976992
7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,5,White,-1.281905818,-2.961175872,9.733667717,-2.889994457,-1.924578278,-0.322420597,-0.221471907,0.225391098,0.278364231,0.67839871,0.296062617,-0.024171456,0.173350937,0.071017132
5.9,0.36,0.04,5.7,0.046,21,87,0.9934,3.22,0.51,10.2,5,White,-20.48178565,-0.027780069,-6.577397798,0.830423823,-0.137858718,1.643664463,-0.573446248,-0.162044176,0.181996743,-0.190940666,-1.069182434,0.652707339,0.094918735,0.23614511
7.8,0.24,0.32,12.2,0.054,42,138,0.9984,3.01,0.54,8.8,5,White,8.59553937,-5.037082449,-27.47640967,-1.953165318,-1.929811955,-0.049752531,-0.572886048,-0.388673477,0.061706593,-0.031346213,-0.867117438,0.264494681,0.459475016,0.041059314
7.4,0.16,0.31,6.85,0.059,31,131,0.9952,3.29,0.34,9.7,5,White,14.72572331,-18.90974647,-3.205894137,-0.946076513,-0.332166207,0.8284398,-0.677616664,0.31175628,-0.984361257,-0.872039505,0.357663022,0.660121468,0.071419378,-0.115614178
6.9,0.19,0.28,5,0.058,14,146,0.9952,3.29,0.36,9.1,6,White,22.04373027,-14.63556598,11.71172323,-0.478613637,-0.145527288,0.588049346,-0.455535853,-0.258688434,-0.911560303,-1.567296105,0.055027365,-0.09104209,-0.912204916,-0.12870912
6.4,0.13,0.47,1.6,0.092,40,158,0.9928,3.21,0.36,9.8,6,White,19.41561349,3.784744338,-9.355584162,-1.102378688,0.529670161,-0.649303322,-0.563195822,1.351302824,-0.191577023,-1.529129813,0.927630127,-0.070375215,-0.237885315,-0.082081565
6.7,0.19,0.36,1.1,0.026,63,143,0.9912,3.27,0.48,11,6,White,-0.982987874,1.25870826,-18.76742219,-1.095063948,1.800107045,0.323042874,0.535277616,1.456678753,-0.093976166,-0.031103414,0.055074303,-0.415706616,0.850598004,-0.006164232
7.4,0.39,0.23,7,0.033,29,126,0.994,3.14,0.42,10.5,5,White,11.57743356,-20.20779837,-2.357707153,-0.374654904,0.009471563,1.154743831,-0.958609559,-0.171563993,0.126155712,0.506838191,-0.216248311,0.17391051,-0.001581342,0.053146119
6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7,7,White,2.759540272,-3.148586963,20.87193966,-1.466567475,0.165951055,0.431464143,2.182962383,0.102123851,-0.532693167,-0.647795797,0.248657407,-0.586008771,-0.649541988,-0.046102804
6.1,0.3,0.56,2.8,0.044,47,179,0.9924,3.3,0.57,10.9,7,White,9.031341157,0.456171241,2.923099955,-0.961554877,1.370774633,-1.135434962,1.144334942,0.869627552,-0.176382286,0.201327163,0.820489227,-1.029857481,-0.459734051,0.203413213
6.1,0.3,0.56,2.7,0.046,46,184,0.9924,3.31,0.57,10.9,6,White,8.211059875,-0.319636584,3.526615943,-0.922987346,0.940187296,-0.797266133,0.638348391,1.419859397,-0.499706556,0.622137126,0.766182412,-0.602425736,-0.421916681,0.168918349
5.7,0.26,0.25,10.4,0.02,7,57,0.994,3.39,0.37,10.6,5,White,-20.28820805,17.31509838,4.733827919,0.4317289,0.298246523,1.345480405,-0.751547663,-1.232858993,-1.732777462,0.01429991,0.121440519,1.058764339,0.133810928,0.602756829
6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7,7,White,2.759505747,-3.147321376,20.87204168,-1.466567475,0.165951055,0.431464143,2.182962383,0.102123851,-0.532693167,-0.647795797,0.248657407,-0.586008771,-0.649541988,-0.046102804
6.5,0.425,0.4,13.1,0.038,59,241,0.9979,3.23,0.57,9,5,White,-12.45336157,1.69582087,27.12750766,-2.683011265,-1.981106132,0.698938025,0.895049448,0.542777694,-0.038153396,1.176658725,0.156352446,-0.432509473,-0.467219327,0.234358763
6.6,0.24,0.27,15.8,0.035,46,188,0.9982,3.24,0.51,9.2,5,White,7.8343293,-2.241130083,10.77360925,-2.426009943,-1.684413751,1.03024923,0.588910135,-0.4518187,-0.532205097,0.352050311,-0.400532292,0.699177136,-0.084826771,0.1657605
6.8,0.27,0.22,8.1,0.034,55,203,0.9961,3.19,0.52,8.9,5,White,-1.381225841,-0.874451773,15.92251818,-2.058428636,-1.065820395,1.281298165,0.32548108,0.827860172,0.008982877,0.038492167,-0.829754751,-0.211223251,-0.025766516,-0.076181042
6.7,0.27,0.31,15.7,0.036,44,179,0.9979,3.26,0.56,9.6,5,White,9.764247047,9.453966608,4.151818117,-2.09100491,-1.576177817,0.715903538,0.716004682,-0.423919495,-0.591301059,0.716192112,-0.296423758,0.763446169,-0.084450387,0.257336
8.2,0.23,0.4,1.2,0.027,36,121,0.992,3.12,0.38,10.7,6,White,4.533600592,-23.69933075,-16.64488362,-0.708700736,1.569161772,-0.037990884,-0.942261474,0.419376789,-0.203056759,-0.264808979,0.085843896,-0.630942589,0.269087282,-0.123995561
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,White,15.10742304,11.92442393,-21.75046702,-2.333183805,-1.684711157,-0.683784527,-0.621001627,0.297507709,-0.972446402,0.675176399,1.105409722,-0.939271081,0.36319319,0.575525759
6.8,0.19,0.36,1.9,0.035,30,96,0.9917,3.15,0.54,10.8,7,White,-20.38234337,-8.451407036,-19.55128496,-0.056468988,1.82108168,-0.809597272,0.052788435,-0.112921915,0.002447702,-0.659596158,-0.522079447,-0.525730901,0.150797675,0.171587437
8.1,0.28,0.39,1.9,0.029,18,79,0.9923,3.23,0.52,11.8,6,White,-28.67377559,6.187262476,-5.370546971,0.761385947,1.65770594,-0.438103003,-0.473201445,-0.126486783,-0.639567372,0.387586287,-0.01842364,0.011198618,0.09799276,-0.101052119
6.3,0.31,0.34,2.2,0.045,20,77,0.9927,3.3,0.43,10.2,5,White,-26.13067237,10.09502917,-9.686693743,0.683496546,0.387463826,0.565122816,-1.036574309,0.475112327,-1.034915329,-0.211598201,0.164251951,0.010092762,0.212927302,0.340405686
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,White,15.10750207,11.92386616,-21.75088114,-2.333183805,-1.684711157,-0.683784527,-0.621001627,0.297507709,-0.972446402,0.675176399,1.105409722,-0.939271081,0.36319319,0.575525759
7.9,0.21,0.4,1.2,0.039,38,107,0.992,3.21,0.54,10.8,6,White,-9.277009948,-18.41344494,-15.44019586,-0.163858764,1.316279899,-0.482281482,-0.119669591,0.7827883,-0.372051052,-0.141893952,-0.222848612,-0.299092399,0.407803998,0.093585033
8.5,0.21,0.41,4.3,0.036,24,99,0.9947,3.18,0.53,9.7,6,White,-24.4457116,-15.16136328,2.625519523,-0.349848514,0.228663206,-0.582003672,-0.412875815,-0.179702921,-0.871450698,-0.457944316,-0.475758975,-0.470388227,0.10093925,0.146809247
8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2,6,White,-30.33690764,-0.839695335,-2.011680859,0.276126977,1.456391338,-0.858944115,-0.824153991,0.038002608,-0.429345674,-0.022311296,-0.501774774,0.021987831,0.06227334,-0.002574281
6.3,0.255,0.37,1.1,0.04,37,114,0.9905,3,0.39,10.9,6,White,-4.79316781,-21.19102294,-8.963213807,-0.600024746,1.749445356,-0.237264976,-1.384235067,0.52454978,0.604097097,-0.258260419,-0.109166238,-0.458176135,0.318914131,0.099302793
5.6,0.16,0.27,1.4,0.044,53,168,0.9918,3.28,0.37,10.1,6,White,8.441621151,5.559964091,-7.945609093,-1.226961846,1.28750251,0.929859817,0.176755995,1.30224258,-0.060156575,-1.050406834,0.119213394,-0.297041581,0.156041365,-0.132766977
6.4,0.595,0.14,5.2,0.058,15,97,0.9951,3.38,0.36,9,4,White,-25.33088357,-10.36876355,8.012143613,1.19684351,-1.653049655,2.549929227,-1.2109964,0.217047305,-0.597668883,0.034875943,0.417865773,-0.090091062,-0.286896709,0.494967724
6.3,0.34,0.33,4.6,0.034,19,80,0.9917,3.38,0.58,12,7,White,-25.2813754,6.13590596,-10.84900588,1.142041653,1.900219995,-0.299540453,0.94189426,-0.682896215,-0.370981994,0.192026043,0.245767058,0.05489336,-0.208104946,0.399756947
6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4,6,White,-3.563716857,-13.71927627,6.857420769,-0.690137505,0.175587061,-0.051086523,-1.483906385,-0.336451935,0.346468975,-1.069977084,-0.471798404,-0.476806093,-0.15544539,-0.013796671
7.9,0.22,0.38,8,0.043,46,152,0.9934,3.12,0.32,11.5,7,White,14.93858335,7.749170797,-22.23224485,-1.7106391,1.619475942,-0.162913572,0.08378772,-0.631125534,0.660786126,-0.386571915,0.881767965,0.014541559,0.114147288,-0.266737052
7.6,0.18,0.46,10.2,0.055,58,135,0.9968,3.14,0.43,9.9,6,White,-1.686558053,0.526611752,-28.85659227,-2.261705824,-0.408621422,-0.515734261,0.199137299,-0.103883548,-0.077893502,-0.344425706,0.543572558,0.01755994,0.927281869,-0.057993641
6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4,6,White,-3.563660667,-13.71947901,6.857363811,-0.690137505,0.175587061,-0.051086523,-1.483906385,-0.336451935,0.346468975,-1.069977084,-0.471798404,-0.476806093,-0.15544539,-0.013796671
7.2,0.18,0.41,1.2,0.048,41,97,0.9919,3.14,0.45,10.4,5,White,-12.90125767,-11.08576812,-19.33416946,-0.484278777,0.827978964,-0.163053322,-1.197055186,1.258890581,-0.469539488,-0.204229717,-0.119256923,0.044791024,0.819575735,0.134754329
8.2,0.23,0.4,7.5,0.049,12,76,0.9966,3.06,0.84,9.7,6,White,-22.88619325,8.103124901,4.982342146,0.288062985,-0.867350111,-1.900361445,0.008490269,-0.759701945,-0.521380539,0.229165382,-1.810263045,0.016698174,-0.06707308,0.318223933
7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6,White,7.730721898,-6.719357505,15.11345931,-3.243532729,-1.454348123,-0.629275567,-0.599364114,-0.685942007,0.936142512,-0.381542845,-0.035554847,-0.137296833,-0.224842138,-0.022972007
7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6,White,7.730695927,-6.719268841,15.11365042,-3.243532729,-1.454348123,-0.629275567,-0.599364114,-0.685942007,0.936142512,-0.381542845,-0.035554847,-0.137296833,-0.224842138,-0.022972007
6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4,7,White,5.539068397,-23.09442875,-18.90442868,0.34551587,2.796247452,0.554329739,0.561045491,0.150397451,0.673786851,-0.153305013,0.506036921,-0.080733388,-0.055841038,-0.085441155
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,White,1.088521763,-21.20199616,-21.34900013,0.757666981,3.0843229,1.755534502,1.3084323,-0.491272671,1.577481228,-0.956647565,0.679499412,-0.618456625,-0.080725281,0.027957027
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8,White,1.088524485,-21.20195547,-21.34902332,0.757666981,3.0843229,1.755534502,1.3084323,-0.491272671,1.577481228,-0.956647565,0.679499412,-0.618456625,-0.080725281,0.027957027
6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4,7,White,5.53908254,-23.09471934,-18.90461938,0.34551587,2.796247452,0.554329739,0.561045491,0.150397451,0.673786851,-0.153305013,0.506036921,-0.080733388,-0.055841038,-0.085441155
6.4,0.22,0.56,14.5,0.055,27,159,0.998,2.98,0.4,9.1,5,White,32.03630454,3.671361566,-3.516126612,-2.594355225,-1.646976917,-0.873837934,-1.513743865,-0.823222726,-0.63534133,0.211299491,0.335220151,0.313642766,-0.288475897,0.224478162
6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6,5,White,-27.16958483,2.454862559,7.502074564,0.688003973,0.247852239,0.815411835,-1.146230497,-0.088798566,-0.7343207,-0.000801249,0.390252134,0.381222717,-0.102731229,0.259454301
7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6,White,7.730801379,-6.719321471,15.11350616,-3.243532729,-1.454348123,-0.629275567,-0.599364114,-0.685942007,0.936142512,-0.381542845,-0.035554847,-0.137296833,-0.224842138,-0.022972007
6.7,0.24,0.35,13.1,0.05,64,205,0.997,3.15,0.5,9.5,5,White,-9.028218859,0.007187007,8.974842961,-2.905309247,-1.33252678,0.523466751,0.433916685,0.526342477,0.17719696,0.443219695,-0.036524425,0.436492688,0.301813348,0.044061232
7,0.23,0.36,13,0.051,72,177,0.9972,3.16,0.49,9.8,5,White,-6.092305438,3.966530751,-3.638906475,-2.837939361,-1.211692975,0.457247865,0.535243727,0.5345308,0.215605479,0.471606315,0.15583047,0.528698177,0.973369307,0.002786307
8.4,0.27,0.46,8.7,0.048,39,197,0.9974,3.14,0.59,9.6,6,White,13.48815108,-0.181974243,21.45757071,-1.848536611,-0.867771467,-0.765575141,0.450841204,0.035316287,-0.207108452,0.249574883,-0.167190909,-0.461485234,-0.61410949,-0.257786041
6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7,White,-22.47432714,-13.04841484,0.815098115,0.911465464,2.634228678,0.420917999,-0.388362516,-0.698282902,1.618251383,0.32904966,-0.012258593,-0.230244256,-0.198951764,0.037031396
7.5,0.29,0.31,8.95,0.055,20,151,0.9968,3.08,0.54,9.3,5,White,27.16563966,-9.855320877,-2.552607282,-0.888637784,-1.349788903,0.049707306,-0.867616213,-0.259072314,-0.24879566,0.047356612,-0.762174312,0.25618817,-0.588351893,-0.052444246
9.8,0.42,0.48,9.85,0.034,5,110,0.9958,2.87,0.29,10,5,White,-7.937795101,-16.34846031,19.73929838,-0.994923288,-0.576653001,-0.270563646,-2.969353616,-1.486556003,-0.130088072,0.661120524,0.348728599,-0.299347883,-0.462138151,0.110214926
7.1,0.3,0.46,1.5,0.066,29,133,0.9906,3.12,0.54,12.7,6,White,16.15099402,-23.36153469,-4.108799582,0.261919309,1.921661824,-1.165363467,-0.531331083,0.831275218,0.568973748,0.723065052,0.540399226,0.441168456,-0.337236185,-0.221738148
7.9,0.19,0.45,1.5,0.045,17,96,0.9917,3.13,0.39,11,6,White,-25.15235852,-7.814081121,8.890182175,-0.012861358,1.601162478,-0.686194203,-1.363752676,0.086730052,-0.573401557,-0.490397617,0.256897883,-0.088493038,-0.120715338,-0.017433842
7.6,0.48,0.37,0.8,0.037,4,100,0.9902,3.03,0.39,11.4,4,White,-21.68599273,-3.415762024,13.64980938,1.005914233,0.864198432,0.547112793,-3.04741732,0.638993397,-0.126417107,1.314902184,0.056203647,0.122691482,-0.525174179,0.240970946
6.3,0.22,0.43,4.55,0.038,31,130,0.9918,3.35,0.33,11.5,7,White,13.4078638,-19.33200673,-3.732590177,-0.523243124,2.147384933,-0.061659984,0.329127016,-0.279434903,-0.563764925,-0.604368977,1.263581148,-0.149560147,-0.273643561,0.069279511
7.5,0.27,0.31,17.7,0.051,33,173,0.999,3.09,0.64,10.2,5,White,24.54086088,8.366524799,9.65876686,-1.931255276,-1.903033697,-0.12856862,0.277766845,-1.020725728,0.016867077,1.080859826,-0.733844081,1.323067885,-0.33097703,-0.039394097
6.9,0.23,0.4,7.5,0.04,50,151,0.9927,3.11,0.27,11.4,6,White,4.9939962,12.03199964,-24.10040458,-1.865817829,1.403844197,0.287478391,-0.644573959,0.008830732,0.405039306,-0.001059826,1.003081701,0.214874722,0.404485281,-0.143899741
7.2,0.32,0.47,5.1,0.044,19,65,0.991,3.03,0.41,12.6,4,White,-17.01237375,19.47324282,-8.752566294,0.321030661,1.165103716,-0.325483828,-2.609234876,0.388579514,-0.316185762,1.621518212,0.476587902,1.262297782,0.60832213,0.152212896
5.9,0.23,0.3,12.9,0.054,57,170,0.9972,3.28,0.39,9.4,5,White,3.50977743,12.80831347,-7.126775397,-2.31640326,-1.277843019,1.149041271,0.36851551,0.175085557,-0.357660251,-0.18860222,0.468139247,0.644695069,0.487359554,0.074943521
6,0.67,0.07,1.2,0.06,9,108,0.9931,3.11,0.35,8.7,4,White,-9.397230372,-12.73560194,20.25872862,1.391760953,-1.334005408,2.477007752,-2.498315877,0.468443815,0.639534044,-0.058815951,-0.399289581,-0.732685713,-0.669029569,0.443897153
6.4,0.25,0.32,5.5,0.049,41,176,0.995,3.19,0.68,9.2,6,White,13.77569481,4.944059367,4.014017748,-1.039679372,-0.509451628,-0.301194519,0.765285741,0.682348997,-0.016071534,-0.225342269,-1.043270937,-0.492135218,-0.431305797,0.169567852
6.4,0.33,0.31,5.5,0.048,42,173,0.9951,3.19,0.66,9.3,6,White,13.45092584,7.055744686,1.736726901,-0.872238191,-0.578861004,-0.086375184,0.733798632,0.575216844,0.206724051,-0.01325538,-0.820009566,-0.682699683,-0.394027592,0.184590006
7.1,0.34,0.15,1.2,0.053,61,183,0.9936,3.09,0.43,9.2,5,White,-0.327361932,0.745230177,-1.582633717,-1.282617189,-0.301789182,1.557946245,-0.521667099,1.706181846,1.072909115,-0.456322391,-0.656273222,-0.666671872,0.344275535,-0.317153443
6.8,0.28,0.4,22,0.048,48,167,1.001,2.93,0.5,8.7,5,White,18.26568777,17.15062324,-6.728477436,-3.527316398,-2.927460149,-0.202094335,-0.406456429,-1.60686863,0.260616004,0.706219628,-0.36982873,0.668819108,0.395509103,0.330269896
6.9,0.27,0.4,14,0.05,64,227,0.9979,3.18,0.58,9.6,6,White,-14.36634597,-0.072745953,22.23478514,-3.020538374,-1.24811925,-0.132725468,1.42055073,0.085545345,0.361631288,0.461168442,0.081291168,-0.01099535,-0.146535114,-0.010251203
6.8,0.26,0.56,11.9,0.043,64,226,0.997,3.02,0.63,9.3,5,White,-14.29704398,0.174077447,21.71173481,-3.341033698,-1.480130151,-0.913814237,0.154954193,0.93401791,0.073828435,1.21973748,-0.266379029,-0.284271651,0.051269054,0.183709865
6.8,0.29,0.56,11.9,0.043,66,230,0.9972,3.02,0.63,9.3,5,White,-14.03219708,0.35017519,22.80884212,-3.362720127,-1.566525469,-0.853070384,0.216139803,0.957484366,0.178917537,1.322093771,-0.189013905,-0.389750394,0.059337599,0.156469933
6.7,0.24,0.41,9.4,0.04,49,166,0.9954,3.12,0.61,9.9,6,White,8.284401193,10.66373988,-7.118478996,-1.831714004,-0.289441158,-0.589427602,0.539467517,0.121918172,0.090988646,0.330594873,-0.48291586,-0.188745746,0.097574111,0.219843115
5.9,0.3,0.23,4.2,0.038,42,119,0.9924,3.15,0.5,11,5,White,-0.179180075,-20.86922526,-21.28477881,-0.296584509,0.661037613,0.808198157,-0.57199201,0.732769929,0.291714506,0.473181114,-0.51989594,0.394888826,0.52831893,0.005582963
6.8,0.53,0.35,3.8,0.034,26,109,0.9906,3.26,0.57,12.7,8,White,-12.00188273,-18.86779152,0.153480195,1.07116509,2.554718679,-0.585356548,1.177912599,-0.960981475,1.084512385,0.688982298,0.715117764,-0.828183448,-0.576031482,0.373414506
6.5,0.28,0.28,8.5,0.047,54,210,0.9962,3.09,0.54,8.9,4,White,-2.61668215,-5.620845008,23.09062603,-2.233105479,-1.698465114,0.998213962,-0.55076203,1.374056153,0.06516375,0.588362904,-0.875150741,0.201127268,-0.013740785,-0.075334855
6.6,0.28,0.28,8.5,0.052,55,211,0.9962,3.09,0.55,8.9,6,White,-3.391838624,-5.567283944,23.22320762,-2.254858586,-0.935975336,0.272271509,0.571143841,0.438884401,0.755210701,-0.334983751,-0.67570293,-0.558569815,-0.3055313,-0.045507581
6.8,0.28,0.4,22,0.048,48,167,1.001,2.93,0.5,8.7,5,White,18.26564012,17.15001287,-6.728454458,-3.527316398,-2.927460149,-0.202094335,-0.406456429,-1.60686863,0.260616004,0.706219628,-0.36982873,0.668819108,0.395509103,0.330269896
6.8,0.28,0.36,8,0.045,28,123,0.9928,3.02,0.37,11.4,6,White,2.743342464,-24.22516107,0.50146119,-0.912074928,1.09257916,-0.176092865,-1.129408618,-0.667759877,0.558383892,0.159929734,0.290263111,0.393732131,-0.060442077,0.021086082
